id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
OGFRL1	5823.05249828349	10770.9728825664	5318.89108852337	0.493817146001023	-1.01795116520861	1.56090304189372e-07	4.06870015132039e-06
SKA1	474.810238193155	49.9683873560629	518.098902886204	10.3685335929366	3.37413996514333	1.57917292308133e-07	4.11278056550863e-06
SMC4	3736.39949978184	1399.10201614092	3974.55514960278	2.84079009518234	1.50629223531937	1.58230420893688e-07	4.11739228504357e-06
GNAL	441.49913824522	1428.05346776892	340.975568149478	0.238769468962666	-2.06630972140081	1.60501596841895e-07	4.17290362991948e-06
ARHGAP11A	1256.27900105666	289.90006903984	1354.74682731265	4.67315110272181	2.22439568638376	1.63679178881384e-07	4.25186522788612e-06
XPNPEP2	108.245110074415	488.938085640691	69.4549331231175	0.142052613946213	-2.81550271571794	1.64940375695639e-07	4.28095247828226e-06
PREX1	13062.6405234163	6523.42889447871	13728.9443232991	2.10455951086076	1.07351830550211	1.70911995392358e-07	4.43214200219273e-06
KIF22	4285.31283728043	1646.78855521436	4554.1615693575	2.76548045888301	1.46753014788563	1.72093584871683e-07	4.45514812572433e-06
SLC25A39	8874.98796842617	4175.91701774861	9353.79321407681	2.23993752134466	1.16345849170104	1.7340565749274e-07	4.48527813051521e-06
CLEC4G	18.7321928976693	92.2122567713112	11.245044820373	0.121947398470694	-3.03566911373943	1.73714098192864e-07	4.48941908933444e-06
RAB26	590.030696311609	73.8646304085737	642.624713847265	8.70003288844283	3.1210208547434	1.74415839338302e-07	4.50370865690702e-06
RGCC	1375.63149430648	3401.53044430369	1169.20536143932	0.343729206774353	-1.54065565173609	1.76200545402105e-07	4.54591398593682e-06
AP000892.4	367.119825782496	1236.92075850979	278.492679345901	0.225149976204961	-2.15104176967923	1.78494096493796e-07	4.6011642608107e-06
PRG4	727.548804950568	4268.71359073247	366.726784397498	0.0859103747774683	-3.54102382399655	1.79011272821876e-07	4.61056863779441e-06
HOXC13	654.301731986406	90.7738896190086	711.721611325915	7.8405983737517	2.97096376121575	1.79977864923535e-07	4.63152221614027e-06
MIR205HG	1735.583106602	3715.9677133957	1533.79459391698	0.412757782686808	-1.27663267699218	1.82995010953543e-07	4.70516399021843e-06
RARA	7063.6281090591	3171.09831896762	7460.2519740549	2.35257668594888	1.23424175064137	1.84057166453413e-07	4.7284567303732e-06
CORO2B	290.897564310969	1075.29453654607	210.972534678357	0.196199764351093	-2.34960478610143	1.84911635343983e-07	4.74365389333062e-06
CYP26B1	460.650403363008	1529.96669726915	351.693918952374	0.229870309974796	-2.12110795513923	1.84962217695871e-07	4.74365389333062e-06
ITGB1BP1	2791.81517544636	6186.29395610416	2445.93951970756	0.395380422764117	-1.33868665700274	1.93421661151843e-07	4.95640959478258e-06
TTYH3	6381.0909254634	2770.607477703	6748.97607388263	2.43591924449649	1.2844663058651	1.96820145253751e-07	5.03922847361614e-06
MAP1B	4358.15455901312	8633.35110606039	3922.53940137891	0.454347257882908	-1.13813272308842	1.97497929763496e-07	5.05230756418655e-06
AP005264.1	7.49359445385631	40.2762357731248	4.1532531832726	0.103119199288329	-3.27761512843398	2.04244541623218e-07	5.22048358373602e-06
ATP1A2	884.788833020758	6714.89556621782	290.738282208073	0.0432975136159611	-4.52957201001709	2.05528504094034e-07	5.24886845518798e-06
MAB21L1	114.741650656044	495.152553908048	75.9802150676974	0.153448092851415	-2.70417737968514	2.06547773822063e-07	5.27045133151526e-06
PGM1	4488.41635996904	9561.49996085256	3971.50161975277	0.415363869268756	-1.26755236713479	2.09941228103428e-07	5.35252854767821e-06
PGM5P4	5.2755458930126	28.5856473943733	2.90039578511923	0.101463358345704	-3.30096927660995	2.10361882013123e-07	5.35873875030569e-06
C2orf88	291.577497779713	1014.4217616117	217.924295062838	0.214826123915758	-2.21875865206662	2.10591521365761e-07	5.36007671244072e-06
KRT5	18019.9550316413	49380.7770473612	14824.4880453687	0.300207670510136	-1.73596725561844	2.12111430182157e-07	5.39422538790136e-06
IER3	6397.10770773924	2800.03353845571	6763.62653653007	2.41555197237401	1.27235289374685	2.13026155016248e-07	5.41293915134905e-06
DMGDH	124.8417842327	555.020941125859	81.0092822228467	0.145957163451382	-2.77638307608438	2.16409774522536e-07	5.49430285769757e-06
DNASE1L3	113.257744090603	497.269314063862	74.1294236154199	0.149072990266799	-2.74590920774236	2.16926542927174e-07	5.5028063441786e-06
IGHG3	13503.7519066534	2489.85226039596	14625.997767814	5.87424322336619	2.55440300176758	2.2447806772746e-07	5.68959779199005e-06
SPHKAP	67.5378286136443	289.059406745255	44.9661980195307	0.155560403744822	-2.68445321059596	2.31488239103136e-07	5.86236701253405e-06
C1QTNF7	216.165185705679	851.268109189815	151.45226383579	0.177913705683081	-2.49075044117168	2.32294101922456e-07	5.87302679212805e-06
ME1	1514.66712122577	3860.92490813317	1275.5984738673	0.33038676074228	-1.59777221864497	2.32297296043924e-07	5.87302679212805e-06
MAP7D3	670.822768913239	1991.69611767824	536.234231122036	0.269234963287037	-1.89306232206587	2.32758918767626e-07	5.87978560823428e-06
IGF1	243.041088801734	959.623684890933	170.025909939625	0.177179776423452	-2.49671415306358	2.3702152258757e-07	5.98247067395131e-06
SAPCD2	1265.29960815594	285.370352498061	1365.14812563957	4.78377698905792	2.258150135297	2.42839443663306e-07	6.11910914536438e-06
MAB21L4	1001.89124475521	96.2439058793794	1094.17091048376	11.3687292767925	3.50699910298548	2.45444524258171e-07	6.17960701965476e-06
RUSC1	3961.36534422226	1527.70655971552	4209.33959368056	2.75533253877263	1.46222644695853	2.46562032937764e-07	6.19880342916714e-06
N4BP3	2168.09114096675	649.925109398071	2322.78254003551	3.57392337432041	1.83750870302153	2.46616638427031e-07	6.19880342916714e-06
TFF1	11697.3359566619	1723.00184517947	12713.6567452981	7.37878301225723	2.88338289122317	2.46963201957047e-07	6.20236297163992e-06
PARD6B	3093.92630000314	734.218486053853	3334.36541900789	4.54138036884477	2.18313087650339	2.48256066945283e-07	6.22966281423308e-06
TFF3	15245.8457976317	2745.33416509367	16519.5679026604	6.01732499915787	2.58912227965476	2.51627295739275e-07	6.30902804553247e-06
SACS-AS1	3.95786523253168	19.4883732397497	2.37540589545717	0.121888362165198	-3.03636771009472	2.52353432988406e-07	6.32199664116568e-06
MYT1	221.912260362441	10.821223332915	243.421085596288	22.4947843794955	4.49151863312579	2.55269058172287e-07	6.38446901443631e-06
CELSR3	903.430156353691	174.415017614909	977.712131716615	5.60566483945382	2.48688548876699	2.56001921907848e-07	6.39751128216118e-06
TYMS	1577.87266231676	418.822466614866	1695.97245682922	4.04938271467841	2.01770200124502	2.58658138578572e-07	6.44791700807522e-06
ABCA1	2988.75492115823	6511.51102030946	2629.8086279174	0.403870717520864	-1.30803454706102	2.60181069124791e-07	6.48054295878481e-06
AC113368.1	3.69508178816725	20.5688641052903	1.97575139877599	0.0960554451943618	-3.37998879001995	2.61317251647042e-07	6.50349012055462e-06
TWIST2	325.598203420032	1167.95405682267	239.767534858718	0.20528849868546	-2.28427529235196	2.61649163215689e-07	6.50639985735118e-06
PLCZ1	7.97868126933336	38.757221265015	4.84254509303757	0.124945621357246	-3.00062775094073	2.63725772734779e-07	6.55265440088063e-06
RCC2	13069.8081042351	6602.91144929778	13728.7434712396	2.07919545440817	1.05602538486832	2.6566091686049e-07	6.59532102292782e-06
CCDC78	442.445775784522	41.5465258159261	483.294842733531	11.6326174870744	3.54010385298305	2.70131367655118e-07	6.70080785192364e-06
EGFLAM	784.286331071418	2178.04872491622	642.270866234211	0.294883607922461	-1.76178246721901	2.72294735678116e-07	6.74893987373204e-06
NELL2	2899.34141308543	329.691565244046	3161.17228126043	9.58827162872806	3.26127078006215	2.72775576320815e-07	6.75532509508741e-06
JTB	10058.7991969247	4894.53188525583	10585.0049734969	2.16261845292763	1.11277915553368	2.73441065545023e-07	6.76626898331074e-06
TUBB6	3764.49510986923	7679.36122512625	3365.59531633988	0.438265008986415	-1.19012459598586	2.74683158474918e-07	6.79145132755429e-06
FNDC1	4565.86982815463	1984.8063179205	4828.86367545531	2.43291430093519	1.28268550244102	2.76030180675723e-07	6.81918478186891e-06
DDX39A	3772.70172495959	1413.37140384008	4013.10237986176	2.83938274749178	1.50557733680069	2.79908524611734e-07	6.90935699863369e-06
AC104211.1	5.18111452929365	28.9216107831451	2.7621099515793	0.0955033235281969	-3.3883052497759	2.81681383123143e-07	6.94745207616599e-06
BMX	111.208942098423	480.423316173478	73.5883611511898	0.153174000249017	-2.7067566598639	2.84243642836623e-07	7.00493922081818e-06
SPTSSB	1597.48499555694	402.919282168788	1719.20359394545	4.2668685020273	2.09317764970088	2.85608492097531e-07	7.03252465355337e-06
TMEM252	9.20209687551145	48.2320645167133	5.2251930491311	0.108334426516627	-3.20643631941672	2.859011346023e-07	7.03252465355337e-06
ADCY4	745.45444617635	2080.33066409785	609.439105666765	0.292952998378771	-1.77125887885839	2.86060134438892e-07	7.03252465355337e-06
GALNT7	6991.67384274722	3045.98839024341	7393.71392943156	2.42736116562832	1.27938878219959	2.92957016205325e-07	7.19623229011507e-06
EPDR1	829.807878775992	2383.39217929539	671.507584854719	0.281744477760785	-1.82754076127853	3.00217226379065e-07	7.3685919885723e-06
CDC45	622.661325999593	90.6075220137877	676.874202329977	7.4703974602349	2.90118500320935	3.03072380062508e-07	7.43264135966911e-06
AC105021.1	2.77503240699399	15.8175013110614	1.44608832569587	0.0914233099942653	-3.45129413690294	3.05881271631749e-07	7.49545337926446e-06
TFRC	9437.9372647314	4657.32448364572	9925.05110085646	2.13106283139782	1.09157312958695	3.1266076520182e-07	7.65538247354587e-06
TRIB3	2741.33851901722	915.646026730583	2927.36489559828	3.1970486521421	1.676740698973	3.17188591645824e-07	7.75996632900371e-06
ABCA5	1286.02359530549	3120.30485110034	1099.12207870962	0.352248299816613	-1.50533535173658	3.19300374188227e-07	7.80532085949783e-06
COBLL1	2794.61541288585	6167.94628854804	2450.89459327374	0.397359911811211	-1.33148176318666	3.21673222762931e-07	7.85064253264079e-06
GRIN2B	46.5616726176159	208.495253093084	30.0616774925231	0.144183990026391	-2.79401711610502	3.22050380074627e-07	7.8535138212719e-06
GGCT	4757.2333623107	1918.97206083214	5046.43401791672	2.62975898446817	1.39493058360661	3.27891897285553e-07	7.9895269626028e-06
MIR100HG	846.320770762556	2182.93717624661	710.128116281313	0.32530854483972	-1.6201193769166	3.28334562634719e-07	7.9938768053214e-06
AVPR2	91.984297766574	406.249040494978	59.9627324570071	0.147600920814355	-2.76022637314921	3.30319260669808e-07	8.03573294666432e-06
TONSL	1418.95155376858	353.259021575881	1527.53880006054	4.32413245455478	2.11241071562635	3.30674486234862e-07	8.03791323447842e-06
DAB2IP	4209.72606285843	8200.20140746598	3803.12217292096	0.463783995531909	-1.1084750592181	3.37984060375457e-07	8.20241509153364e-06
LY6E	22559.883563054	10980.4919677763	23739.7494334475	2.16199324248085	1.11236201379661	3.47619947221159e-07	8.41743099177659e-06
SLC7A8	8413.19766005164	4007.90344512284	8862.06893713636	2.21114831194861	1.14479579663159	3.47678311460223e-07	8.41743099177659e-06
CNTNAP3B	57.7530869828678	252.709293430355	37.8882976874972	0.149928390733833	-2.73765449417257	3.62120878892268e-07	8.75813287465227e-06
LMNB2	4310.07081120274	1744.96667336786	4571.43850063046	2.61978556404598	1.38944872842369	3.62784495147974e-07	8.76212863261225e-06
PODN	3735.87374401752	7741.254555716	3327.75108241074	0.429872323466432	-1.21801986682498	3.64009497206622e-07	8.78470447684529e-06
AC020916.1	806.316282956474	2149.7366921258	669.430344060051	0.311401087636493	-1.68315411153324	3.73064993086148e-07	8.98890596000486e-06
GPR146	106.888074442836	475.322392612925	69.3469761982734	0.145894612322095	-2.77700148729785	3.78313861143242e-07	9.10812440714234e-06
LAGE3	1707.66398256802	465.212303549835	1834.26185428042	3.94284897515384	1.97923845125998	3.83083129677512e-07	9.20691760147864e-06
EDN3	197.557832712324	744.505970031374	141.827319171249	0.190498565330876	-2.39214796224921	3.83249360820208e-07	9.20691760147864e-06
HNRNPA1P66	2.47867908067086	13.5477777019563	1.35080879734782	0.0997070388269481	-3.32616083437612	3.83330012816412e-07	9.20691760147864e-06
ADAMTSL4	783.554089867431	2195.21928343292	639.714444355348	0.291412547795659	-1.77886509582114	3.87946005008051e-07	9.31039647070471e-06
MBNL2	4726.56954581825	9121.01202666256	4278.80399096215	0.46911504759059	-1.09198631663684	3.88945743284136e-07	9.32699289144834e-06
KANK2	4770.08045488927	9583.58376217822	4279.61528471466	0.446556882155529	-1.1630841381817	3.9279080508461e-07	9.41174040718572e-06
TUFT1	3629.04862688321	1364.78260635767	3859.76283817211	2.82811549633757	1.49984103902674	3.95172069218587e-07	9.46130722370419e-06
TTC28	1611.70859177029	3734.88817080721	1395.37018561053	0.373604274558227	-1.42041713328551	3.96201537218843e-07	9.47845622201884e-06
ANXA9	2368.85941771429	756.271112190879	2533.17184199215	3.34955520732992	1.74396953056037	3.99820403771722e-07	9.55747620801234e-06
BAMBI	5032.1552713714	2051.96517941903	5335.81756207529	2.60034508167727	1.37870309040347	4.00617702390811e-07	9.56897673832132e-06
BCL6	4111.95570105565	8155.75837967315	3699.91809719291	0.453657149335656	-1.14032570004445	4.0132542179412e-07	9.57832116699957e-06
SLC2A10	5173.68638430532	2207.34418315403	5475.93766359305	2.48078106956958	1.31079442213771	4.15374401193695e-07	9.89801220734236e-06
CAPN13	2175.59880926525	650.688799793619	2330.97737650628	3.58232288191467	1.84089537616916	4.15754397881239e-07	9.89927249652237e-06
AC044810.2	11.5813602528167	55.1309094858722	7.14393999732956	0.12958139207118	-2.94806953325474	4.19768073346012e-07	9.98698207835721e-06
EBF2	309.569207261815	1107.73140615845	228.241589159634	0.206044161870578	-2.27897450853024	4.23996914078287e-07	1.00796689793804e-05
ARHGEF40	3017.89997123875	6393.9862528978	2673.89839339613	0.418189574959486	-1.25777099743074	4.26959967531833e-07	1.01421424626498e-05
TCEAL5	35.8812853545637	159.572741832919	23.2779178324229	0.145876529819836	-2.77718030920722	4.31190349498806e-07	1.02345988602999e-05
TRMT9B	416.042737254033	1283.40581291842	327.663992844587	0.255308172634415	-1.9696883744928	4.32593093200325e-07	1.02598470058945e-05
TRIM2	2828.7078463084	5688.21540827589	2537.34233278061	0.446070015050587	-1.16465792187503	4.33619862662839e-07	1.02761455785165e-05
LINC01985	3.84228613777821	20.1825305571175	2.17731984437393	0.107881409529495	-3.21248181847997	4.34496303306149e-07	1.02888588630313e-05
BHLHE41	3087.55895513429	6150.93929295315	2775.42011097421	0.451218908005462	-1.14810057078062	4.41980216938937e-07	1.04578946874301e-05
KDM4B	8554.5829882378	4062.05619241155	9012.34270683867	2.21866519810211	1.14969197781877	4.45221253085228e-07	1.05263521735299e-05
PKD1L2	126.064784806178	536.749042362301	84.2186882292238	0.156905148556142	-2.6720354023994	4.49799125793277e-07	1.06210031043061e-05
ADAMTS9-AS1	74.6794164419113	307.084889350382	50.9987866505162	0.166073904705637	-2.59010269533424	4.49926510250815e-07	1.06210031043061e-05
USP53	2749.61839942963	5756.75081779165	2443.21085815379	0.424407957801973	-1.23647638732976	4.51772116455843e-07	1.06562584258014e-05
AC084866.1	6.42776980597353	42.4444579998308	2.75789986376805	0.0649766776095727	-3.94393421216972	4.61708849331953e-07	1.08821611427826e-05
CLDN3	4727.0479626558	1856.81090201872	5019.50674340601	2.70329452393284	1.43471870205745	4.65976085938256e-07	1.09741901079762e-05
MRPS34	4273.88234474971	1727.24136001873	4533.36875708028	2.62462957523848	1.39211382366393	4.76148291949221e-07	1.11963292612737e-05
ESM1	607.974294848862	85.280261999955	661.233470423187	7.75365195786495	2.95487597755343	4.79648386802809e-07	1.12698751007868e-05
C4A	3939.90150138183	1559.41194856862	4182.45814652872	2.68207393842774	1.4233490094768	4.84361199587688e-07	1.13717788852771e-05
OLR1	1180.37317827636	271.941019963252	1272.9365992767	4.6809289729395	2.22679487417925	4.87900942524632e-07	1.14460048245139e-05
F10	176.069701611504	712.52843096703	121.407991587001	0.170390382068303	-2.55308419203473	4.90267037439085e-07	1.14926036824315e-05
EZH1	2491.66233055091	5428.10047284119	2192.45808341042	0.403908898588025	-1.3078981642279	4.93816588996892e-07	1.15668509541896e-05
CENPA	436.053146308178	49.1826788163362	475.472770137374	9.66748419525786	3.27314050074157	4.9426121649115e-07	1.15683118288257e-05
B4GALNT4	1822.92110362904	513.35722292331	1956.35727903007	3.81090825583325	1.93013487699091	5.14216720468536e-07	1.20260746611587e-05
DPP6	50.9338561501195	216.83787897687	34.0292983688546	0.156934289015456	-2.67176748963109	5.3009568209315e-07	1.23878653491776e-05
HMGB2	7407.2229303817	3572.17624100115	7797.98963543129	2.18298009653796	1.12629897652344	5.35739604671535e-07	1.25100985001348e-05
C4B	4331.02045996311	1741.42860860939	4594.88329062404	2.63857115239037	1.39975688814223	5.380833036112e-07	1.25551387950545e-05
COQ8A	3990.74783152124	8702.85697155494	3510.61407784783	0.403386392459646	-1.30976567693079	5.41140366203442e-07	1.26167418354505e-05
CDKN3	583.904005701143	84.6811499226246	634.771618598323	7.49602029705939	2.90612485940415	5.42868852043562e-07	1.26421408710939e-05
FAP	2561.49220612564	880.471919356153	2732.7774111797	3.1037644144041	1.63401905653615	5.43065232542115e-07	1.26421408710939e-05
LGR4-AS1	9.42407653195124	46.8512500556658	5.61048716479186	0.119751066580418	-3.06188958929394	5.44857256739622e-07	1.26741085016996e-05
LRIG3	1364.56718825945	3185.50289149618	1179.02549802884	0.370122250140249	-1.43392622808977	5.53229133005913e-07	1.28589656314577e-05
